Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage (kmpl),Power (bhp),Seats,year_diff_from_2021
Mumbai,10.778977123006351,Diesel,Automatic,Second,17.0,4.663439094112067,5.0,2.5649493574615367
Kochi,10.902445238044054,Petrol,Manual,First,17.1,4.8064770426931265,5.0,2.302585092994046
Jaipur,11.270127525371894,Petrol,Automatic,First,16.8,4.77912349311153,5.0,2.5649493574615367
Kolkata,10.736418414365376,Diesel,Manual,First,21.9,4.497584975308154,5.0,2.1972245773362196
Coimbatore,10.715572657167588,Petrol,Automatic,First,15.0,4.601162164590552,5.0,2.0794415416798357
Hyderabad,11.141876276228,Diesel,Manual,First,20.54,4.650143551630823,5.0,2.3978952727983707
Ahmedabad,10.799595985047786,Petrol,Manual,First,17.4,4.773223770984341,5.0,2.0794415416798357
Pune,10.714439990727769,Diesel,Manual,First,22.95,4.31748811353631,5.0,1.3862943611198906
Pune,11.06665398721974,Diesel,Automatic,First,18.48,5.181783550292085,5.0,1.9459101490553132
Delhi,11.002116507732017,Petrol,Manual,First,18.9,4.219507705176107,5.0,2.5649493574615367
Delhi,11.037772601141834,Petrol,Manual,First,18.2,4.49647076906475,5.0,1.9459101490553132
Coimbatore,10.968318971901319,Diesel,Manual,First,15.0,4.663439094112067,5.0,2.302585092994046
Hyderabad,11.211833885608513,Petrol,Manual,First,20.36,4.380775852772229,5.0,2.4849066497880004
Kochi,11.261536748215716,Diesel,Automatic,First,19.27,5.14166355650266,5.0,1.9459101490553132
Pune,10.720532369752311,Petrol,Manual,First,20.36,4.380775852772229,5.0,2.302585092994046
Chennai,10.778977123006351,Diesel,Manual,First,13.68,5.002603122398992,7.0,1.791759469228055
Kochi,10.362588209810202,Diesel,Automatic,First,17.68,5.166669912482037,5.0,1.9459101490553132
Hyderabad,11.599112335481124,Diesel,Manual,Second,12.99,4.6210435351443815,7.0,2.4849066497880004
Mumbai,10.372834716355579,Petrol,Manual,First,16.47,4.316153890523174,5.0,1.9459101490553132
Hyderabad,11.156264806643742,Petrol,Manual,First,20.92,4.220977213155467,5.0,2.3978952727983707
Mumbai,9.61587214452889,Petrol,Automatic,First,18.0,4.773223770984341,5.0,1.6094379124341003
Coimbatore,10.987645884234087,Diesel,Manual,First,17.0,4.2626798770413155,5.0,2.1972245773362196
Kochi,11.030476715470552,Diesel,Automatic,First,17.68,5.166669912482037,5.0,2.0794415416798357
Delhi,10.778977123006351,Diesel,Automatic,First,17.9,4.919980925828125,5.0,1.9459101490553132
Kolkata,11.002449779968526,Diesel,Manual,First,17.8,4.330733340286331,5.0,2.3978952727983707
Hyderabad,11.262102344549277,Petrol,Automatic,First,23.1,4.220095767527661,5.0,2.0794415416798357
Hyderabad,10.275085591132715,Diesel,Automatic,First,17.9,5.30900999608678,5.0,1.6094379124341003
Delhi,10.691967639914864,Diesel,Automatic,First,12.7,5.240158452374504,5.0,1.6094379124341003
Hyderabad,11.595675274365973,Diesel,Manual,First,20.54,4.650143551630823,5.0,2.3978952727983707
Hyderabad,11.181528328215764,Petrol,Manual,First,14.0,3.58351893845611,5.0,2.302585092994046
Kochi,11.42880445230482,Petrol,Manual,First,18.5,4.475061500641071,5.0,2.302585092994046
Hyderabad,11.970356641102999,Diesel,Manual,Second,14.07,4.432006566978902,7.0,3.091042453358316
Pune,11.42063472207478,Diesel,Manual,First,18.0,4.330733340286331,5.0,2.302585092994046
Delhi,11.082157933374816,Petrol,Manual,First,18.9,4.220977213155467,5.0,2.302585092994046
Hyderabad,11.38995524912633,Diesel,Manual,First,16.0,4.948759890378168,7.0,1.9459101490553132
Pune,11.835016210489899,Diesel,Manual,Second,17.1,4.2626798770413155,5.0,2.6390573296152584
Mumbai,9.798182590890704,Petrol,Manual,First,16.02,4.550714000192032,7.0,1.3862943611198906
Mumbai,11.002116507732017,Petrol,Automatic,First,11.7,5.185148668442399,5.0,2.3978952727983707
Kolkata,10.778977123006351,Diesel,Manual,First,19.3,4.316153890523174,5.0,2.302585092994046
Hyderabad,11.982935344196433,Diesel,Manual,First,17.8,4.23410650459726,5.0,2.5649493574615367
Kolkata,10.596659732783579,Petrol,Manual,First,17.7,4.3694478524670215,5.0,2.6390573296152584
Kochi,10.849259413732451,Diesel,Automatic,First,17.68,5.166669912482037,5.0,2.0794415416798357
Mumbai,10.308985993422082,Diesel,Automatic,First,9.52,5.749392985908253,4.0,2.3978952727983707
Coimbatore,11.486899714145839,Diesel,Automatic,First,14.75,5.5053315359323625,7.0,1.6094379124341003
Pune,10.657188764185747,CNG,Manual,First,26.3,4.220977213155467,5.0,2.6390573296152584
Pune,11.326607934898927,Diesel,Manual,First,23.0,4.51085950651685,5.0,2.302585092994046
Bangalore,10.518700218288165,Petrol,Automatic,Third,16.95,4.380775852772229,5.0,2.5649493574615367
Kochi,10.257799707285672,Petrol,Automatic,First,19.0,4.49647076906475,5.0,1.791759469228055
Hyderabad,11.245006803359397,Diesel,Manual,First,25.2,4.31748811353631,5.0,1.9459101490553132
Pune,11.27913796730723,Petrol,Manual,Second,18.5,4.429029488269218,5.0,2.3978952727983707
Kolkata,10.373522431293592,Petrol,Manual,First,16.47,4.316153890523174,5.0,2.3978952727983707
Ahmedabad,10.463131911491967,Petrol,Manual,First,19.7,3.856510295497887,5.0,2.5649493574615367
Chennai,11.561725152903833,Petrol,Automatic,Second,11.3,4.836281906951478,5.0,2.8903717578961645
Chennai,10.933124826700707,Petrol,Manual,Second,19.7,3.856510295497887,5.0,2.772588722239781
Pune,11.19822841866684,Diesel,Manual,First,21.12,4.497584975308154,5.0,2.302585092994046
Pune,10.545367754151743,Petrol,Manual,First,19.7,3.856510295497887,5.0,2.302585092994046
Kolkata,13.560619598657233,Diesel,Automatic,First,19.3,4.955827057601261,5.0,2.1972245773362196
Kolkata,11.289794413577894,Petrol,Automatic,First,11.3,4.836281906951478,5.0,2.6390573296152584
Coimbatore,10.125590562675091,Petrol,Manual,First,18.6,4.416790314610172,5.0,1.791759469228055
Chennai,10.714439990727769,Diesel,Manual,First,24.3,4.4942386252808095,5.0,1.791759469228055
Delhi,11.378605189831132,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.4849066497880004
Hyderabad,11.805184546915116,Diesel,Manual,Second,18.0,4.330733340286331,5.0,2.0794415416798357
Kolkata,10.950824090522445,Diesel,Manual,First,25.8,4.601162164590552,5.0,2.1972245773362196
Coimbatore,10.236561163222534,Petrol,Manual,First,21.1,4.028916756899646,5.0,1.791759469228055
Kochi,10.332604080975573,Diesel,Automatic,Second,21.76,5.25227342804663,5.0,1.9459101490553132
Bangalore,11.289794413577894,Diesel,Manual,First,22.32,4.846703602413892,5.0,2.302585092994046
Ahmedabad,10.764371277138544,Diesel,Manual,First,21.02,4.497584975308154,5.0,2.1972245773362196
Jaipur,11.51293546492023,Petrol,Automatic,First,14.45,5.429345628954441,5.0,2.833213344056216
Pune,10.308985993422082,Petrol,Manual,First,24.07,4.220977213155467,5.0,1.6094379124341003
Mumbai,11.127277689932466,Diesel,Manual,First,22.7,4.5090997172373575,5.0,2.0794415416798357
Kolkata,9.952325334619427,Petrol,Manual,Second,18.0,4.143134726391533,5.0,2.3978952727983707
Hyderabad,9.952325334619427,Diesel,Automatic,First,19.33,5.181783550292085,5.0,1.6094379124341003
Jaipur,11.686887175419702,Petrol,Manual,Third,13.1,4.956531035103055,5.0,2.70805020110221
Kochi,9.528648637969724,Petrol,Automatic,First,14.67,5.184364486472005,5.0,1.0986122886681098
Chennai,13.3374763699232,Petrol,Manual,First,20.36,4.380775852772229,5.0,2.5649493574615367
Delhi,11.156264806643742,Diesel,Manual,First,22.9,4.31748811353631,5.0,2.1972245773362196
Mumbai,9.798182590890704,Petrol,Automatic,First,18.5,4.432482078162375,5.0,1.791759469228055
Chennai,11.326607934898927,Diesel,Manual,First,23.08,4.160444363926624,5.0,2.3978952727983707
Mumbai,11.775297421715827,Diesel,Manual,First,23.4,4.31748811353631,5.0,1.9459101490553132
Pune,11.05723491317159,Diesel,Manual,First,17.8,4.219507705176107,5.0,2.302585092994046
Kolkata,11.082157933374816,Petrol,Manual,First,17.3,4.110873864173311,5.0,2.9444389791664403
Pune,9.03013657115323,Petrol,Manual,First,13.8,5.262690188904886,5.0,1.6094379124341003
Kolkata,10.714439990727769,Diesel,Manual,First,23.59,4.220242729097475,5.0,2.0794415416798357
Kolkata,10.173552856959743,Petrol,Manual,First,24.7,3.877431560658527,5.0,1.3862943611198906
Bangalore,9.305741456739435,Petrol,Manual,Third,18.9,3.871201010907891,5.0,2.3978952727983707
Bangalore,11.407576060361786,Diesel,Automatic,Second,11.0,5.4638318050256105,5.0,2.5649493574615367
Mumbai,11.211833885608513,Petrol,Automatic,Second,11.07,5.195730777772936,5.0,1.9459101490553132
Coimbatore,10.520886955657799,Petrol,Automatic,First,18.9,4.418840607796598,5.0,1.9459101490553132
Hyderabad,10.571342565808699,Diesel,Manual,First,24.3,4.4942386252808095,5.0,1.6094379124341003
Mumbai,11.502885230075814,Diesel,Automatic,Third,12.07,5.490589254195159,7.0,2.6390573296152584
Chennai,10.545367754151743,Diesel,Automatic,First,17.9,4.919980925828125,5.0,1.9459101490553132
Chennai,11.184435286790631,Petrol,Manual,Third,16.1,3.6375861597263857,4.0,2.70805020110221
Chennai,11.440365524765756,Diesel,Manual,Second,20.45,4.440295542797857,5.0,1.9459101490553132
Mumbai,8.682877107057168,Diesel,Manual,First,21.43,4.4796069630127455,5.0,1.6094379124341003
Chennai,10.12667110305036,Diesel,Manual,First,15.8,5.14166355650266,5.0,2.0794415416798357
Hyderabad,11.127277689932466,Diesel,Manual,Second,21.1,4.316153890523174,5.0,2.4849066497880004
Kochi,10.482261502441474,Petrol,Automatic,First,16.0,4.773223770984341,7.0,1.6094379124341003
Kochi,11.21601426819998,Diesel,Manual,First,24.4,4.276666119016055,5.0,1.9459101490553132
Jaipur,10.991460106099893,Diesel,Automatic,First,14.21,5.318119993844216,5.0,2.0794415416798357
Kochi,10.63057711727143,Petrol,Automatic,Second,14.8,4.801558999993482,5.0,2.0794415416798357
Bangalore,10.431199791458543,Diesel,Automatic,First,15.0,5.3230099791384085,5.0,1.6094379124341003
Mumbai,10.239995502805316,Petrol,Manual,First,17.8,4.773223770984341,5.0,1.791759469228055
Hyderabad,10.838776666819598,Petrol,Manual,First,17.0,4.144720769547168,5.0,2.70805020110221
Chennai,11.450869193832785,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.3978952727983707
Pune,11.461642696843066,Petrol,Manual,First,16.2,4.646312129319266,5.0,2.4849066497880004
Mumbai,9.105090961257085,Petrol,Automatic,First,13.5,5.512379809126054,5.0,1.6094379124341003
Delhi,10.868892205688535,Petrol,Manual,First,18.0,4.473921899378137,5.0,1.9459101490553132
Bangalore,9.90353755128617,Petrol,Automatic,First,18.86,4.812184355372417,4.0,1.9459101490553132
Coimbatore,10.941145998533898,Diesel,Automatic,First,13.5,5.645446897643238,5.0,1.6094379124341003
Chennai,10.518700218288165,Petrol,Manual,First,21.1,4.028916756899646,5.0,2.0794415416798357
Kolkata,9.76428295481558,Petrol,Manual,First,20.51,4.220095767527661,5.0,2.0794415416798357
Coimbatore,11.40987339391384,Diesel,Manual,First,21.1,4.316153890523174,5.0,2.3978952727983707
Chennai,11.403300313109012,Diesel,Automatic,First,16.07,5.204006687076795,5.0,2.3978952727983707
Pune,11.350418300109132,Diesel,Manual,First,13.49,4.9346897371814515,5.0,2.0794415416798357
Chennai,11.280640255738735,Diesel,Automatic,First,20.38,4.969813299576001,5.0,2.0794415416798357
Hyderabad,10.933124826700707,Diesel,Automatic,First,12.7,5.240158452374504,5.0,2.302585092994046
Pune,11.350430064607407,Diesel,Automatic,Second,12.0,5.41610040220442,7.0,2.4849066497880004
Hyderabad,9.392745258631441,Diesel,Automatic,First,13.5,5.173660761948481,7.0,1.3862943611198906
Jaipur,11.736077016252437,Petrol,Manual,First,19.7,3.856510295497887,5.0,2.4849066497880004
Pune,10.87806606028079,Petrol,Manual,First,14.0,4.174387269895637,5.0,2.1972245773362196
Coimbatore,10.462846164547514,Diesel,Automatic,First,12.7,5.240158452374504,5.0,1.6094379124341003
Pune,10.815147579225588,Petrol,Manual,Second,17.01,4.8064770426931265,5.0,2.3978952727983707
Hyderabad,10.933124826700707,Diesel,Automatic,First,16.73,5.389071729816501,5.0,2.1972245773362196
Bangalore,11.225256725762893,Diesel,Automatic,First,14.74,5.605434351638425,5.0,2.1972245773362196
Hyderabad,10.950824090522445,Petrol,Automatic,First,13.7,5.067330637772801,5.0,2.4849066497880004
Kochi,10.533242221705077,Diesel,Automatic,First,15.73,5.166669912482037,5.0,1.6094379124341003
Coimbatore,11.468450974868398,Diesel,Automatic,First,12.7,5.240158452374504,5.0,2.0794415416798357
Jaipur,10.471638242921388,Diesel,Automatic,First,14.84,5.14166355650266,5.0,2.1972245773362196
Kochi,10.256430541385182,Diesel,Manual,First,15.4,4.795790545596741,7.0,1.6094379124341003
Mumbai,10.62135173563291,Diesel,Automatic,First,21.76,5.25227342804663,5.0,1.9459101490553132
Pune,9.105090961257085,Petrol,Manual,First,15.4,4.773223770984341,7.0,1.6094379124341003
Chennai,11.430619364421151,Diesel,Automatic,Second,16.0,5.375278407684165,5.0,2.4849066497880004
Pune,8.671629544720656,Petrol,Manual,First,13.2,4.553876891600541,5.0,2.833213344056216
Jaipur,10.602890127258581,Petrol,Manual,First,17.19,4.417152436649256,5.0,1.6094379124341003
Coimbatore,10.016726948142638,Petrol,Automatic,First,11.5,5.908082938168931,5.0,1.3862943611198906
Kolkata,9.942756341456828,Petrol,Manual,Second,21.1,4.028916756899646,5.0,1.9459101490553132
Kochi,10.604677304739258,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.3862943611198906
Mumbai,10.870034040741325,Petrol,Manual,First,13.0,4.61512051684126,5.0,2.1972245773362196
Kolkata,10.915106645867503,Petrol,Manual,First,16.47,4.316153890523174,5.0,2.4849066497880004
Mumbai,10.757924157061597,Petrol,Automatic,First,15.26,5.240370406593187,5.0,1.791759469228055
Coimbatore,10.05035462834568,Petrol,Manual,First,15.29,4.8064770426931265,5.0,1.6094379124341003
Mumbai,10.819798284210286,Petrol,Automatic,Second,11.74,5.231108616854587,5.0,2.3978952727983707
Mumbai,9.38437770918244,Petrol,Automatic,First,16.82,5.24744503617428,4.0,2.0794415416798357
Pune,11.58989576532275,Petrol,Manual,Second,17.0,4.144720769547168,5.0,2.772588722239781
Bangalore,10.518700218288165,Diesel,Manual,First,23.59,4.220095767527661,5.0,2.1972245773362196
Delhi,10.308985993422082,Petrol,Manual,Second,19.4,4.475061500641071,5.0,2.0794415416798357
Coimbatore,9.459697330106296,Petrol,Automatic,First,21.4,4.432006566978902,5.0,1.3862943611198906
Coimbatore,11.870725775446436,Diesel,Automatic,First,20.0,4.935193098929397,5.0,2.302585092994046
Kochi,9.480596490604585,Petrol,Manual,First,21.1,4.028916756899646,5.0,1.3862943611198906
Coimbatore,10.124669180536797,Diesel,Manual,First,20.37,4.695467823968872,5.0,1.0986122886681098
Coimbatore,10.96531482599557,Diesel,Automatic,First,16.2,5.556828061699537,5.0,2.3978952727983707
Kochi,10.441967253083934,Petrol,Manual,First,22.74,3.877431560658527,5.0,1.791759469228055
Bangalore,10.404293143019792,Diesel,Automatic,Second,16.8,5.017279836814924,5.0,1.9459101490553132
Ahmedabad,10.916923143796645,Petrol,Manual,First,18.9,4.220977213155467,5.0,2.70805020110221
Kolkata,10.596659732783579,Petrol,Manual,First,17.7,4.3694478524670215,5.0,2.6390573296152584
Kochi,10.36854145205595,CNG,Manual,First,15.1,4.30406509320417,5.0,1.6094379124341003
Kolkata,9.61587214452889,Petrol,Manual,First,13.7,4.603067977896221,8.0,2.0794415416798357
Coimbatore,11.323663881806612,Diesel,Manual,First,15.96,4.144720769547168,7.0,1.791759469228055
Hyderabad,9.933094897288786,Petrol,Manual,First,21.1,4.028916756899646,5.0,2.0794415416798357
Coimbatore,10.307384765472131,Petrol,Automatic,First,13.0,4.8064770426931265,5.0,1.6094379124341003
Mumbai,9.61587214452889,Petrol,Manual,Second,16.09,4.6491870714048655,5.0,1.6094379124341003
Pune,11.03390530874075,Petrol,Automatic,Second,12.9,4.875197323201151,5.0,2.6390573296152584
Hyderabad,11.112462823634855,Diesel,Manual,First,22.3,4.31748811353631,5.0,2.0794415416798357
Kochi,11.029601512821493,Diesel,Manual,First,16.0,4.948759890378168,7.0,2.1972245773362196
Coimbatore,10.172980195787698,Petrol,Manual,First,18.6,4.416790314610172,5.0,1.6094379124341003
Bangalore,10.545367754151743,Diesel,Automatic,Second,14.16,5.1664987919271885,5.0,2.0794415416798357
Chennai,11.112462823634855,Petrol,Manual,Second,18.5,4.463606621666305,5.0,2.3978952727983707
Chennai,11.097425172408931,Petrol,Manual,Second,13.17,4.74493212836325,5.0,2.4849066497880004
Hyderabad,11.30077130845562,Diesel,Manual,First,12.8,4.634728988229636,7.0,1.9459101490553132
Hyderabad,11.292528139324045,Diesel,Manual,First,27.62,3.871201010907891,5.0,1.791759469228055
Delhi,9.466841326944389,Diesel,Manual,First,25.1,4.4942386252808095,5.0,1.3862943611198906
Coimbatore,11.369551507114187,Diesel,Automatic,First,15.17,5.204006687076795,5.0,1.791759469228055
Bangalore,9.864538802397552,Diesel,Automatic,First,21.76,5.25227342804663,5.0,1.791759469228055
Coimbatore,10.83963973350584,Diesel,Automatic,First,11.33,5.817706220974515,7.0,1.791759469228055
Pune,8.824824939175638,Petrol,Manual,First,18.6,4.416790314610172,5.0,1.791759469228055
Hyderabad,11.323579293239309,Diesel,Manual,First,19.01,4.695467823968872,5.0,2.302585092994046
Pune,10.839600519357369,Diesel,Manual,First,24.4,4.276666119016055,5.0,1.791759469228055
Delhi,10.35666287680037,Diesel,Manual,First,22.7,4.5090997172373575,5.0,2.0794415416798357
Hyderabad,11.244745321014502,Petrol,Manual,First,16.47,4.316153890523174,5.0,2.1972245773362196
Kolkata,9.546884034617925,Diesel,Manual,First,24.0,4.2626798770413155,5.0,1.6094379124341003
Ahmedabad,10.757924157061597,Diesel,Manual,First,21.12,4.497584975308154,5.0,2.1972245773362196
Kolkata,10.788638432968888,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.3978952727983707
Bangalore,10.736418414365376,Petrol,Manual,Second,17.92,4.144720769547168,5.0,2.6390573296152584
Hyderabad,11.999442002590177,Diesel,Manual,First,12.99,4.61512051684126,7.0,2.302585092994046
Coimbatore,10.132334806767016,Diesel,Manual,First,28.09,4.4942386252808095,5.0,1.6094379124341003
Delhi,11.141876276228,Diesel,Manual,First,12.55,5.135798437050262,7.0,2.1972245773362196
Chennai,11.2963229741994,Petrol,Manual,Second,15.3,4.665324108807838,5.0,2.5649493574615367
Kochi,10.181346536039147,Petrol,Automatic,First,12.6,5.259264639284336,5.0,1.3862943611198906
Chennai,10.714439990727769,Diesel,Manual,First,15.8,5.14166355650266,5.0,2.0794415416798357
Kolkata,11.07108160151835,Diesel,Manual,First,17.72,4.6958332208853335,5.0,2.302585092994046
Delhi,10.203629181337648,Petrol,Manual,First,18.9,4.418840607796598,5.0,1.9459101490553132
Hyderabad,8.210396255104774,Petrol,Manual,First,18.16,4.475061500641071,5.0,1.3862943611198906
Mumbai,9.952325334619427,Petrol,Manual,First,16.8,4.93461780767234,5.0,2.1972245773362196
Mumbai,11.112462823634855,Diesel,Manual,Second,19.87,4.440295542797857,5.0,1.9459101490553132
Delhi,10.085850775128717,Diesel,Automatic,Second,15.68,5.181783550292085,5.0,1.9459101490553132
Chennai,11.225256725762893,Diesel,Manual,Second,20.0,4.23410650459726,5.0,2.3978952727983707
Hyderabad,12.095146671399466,Diesel,Automatic,Second,12.8,5.056245805348308,7.0,2.6390573296152584
Coimbatore,10.762127984908533,Diesel,Manual,First,12.55,5.1328529268205045,7.0,1.6094379124341003
